timestamp,publog_train_err,publog_test_err,publog_runtime_sec,hidden_size,output_size,seed,num_layers,nonlinearity,batch_first,leaking_rate,spectral_radius,w_io,w_ih_scale,lambda_reg,density,readout_training,output_steps,dataset
1590839312.1993518,8.02411468989954e-06,1.0683707864862145e-05,60.56853151321411,100,1,10,10,tanh,False,1,0.8,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839375.6058378,4.830065333369306e-06,6.753517348801244e-06,53.897916316986084,100,1,10,10,tanh,False,1,0.9,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839432.5260398,4.741892690121498e-06,6.425354989955125e-06,37.24329233169556,100,1,10,10,tanh,False,1,1.0,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839472.5888035,5.3203227867468145e-06,7.152671990225596e-06,70.37298798561096,100,1,10,10,tanh,False,1,1.1,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839545.7987869,7.686519391564885e-06,1.1208602875556128e-05,48.16430997848511,100,1,10,10,tanh,False,1,1.2,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839598.012437,7.427927481383568e-06,1.1259891161212399e-05,62.56344723701477,100,1,10,10,tanh,False,1,1.3,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839663.3755956,8.340563455983838e-06,1.2590465930338538e-05,37.715370655059814,100,1,10,10,tanh,False,1,1.4,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839704.9380805,8.846227976174401e-06,1.2096216832267088e-05,38.96495580673218,100,1,10,10,tanh,False,1,1.5,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839747.499253,1.1365447785992732e-05,1.6218695539651115e-05,41.71402049064636,100,1,10,10,tanh,False,1,1.6,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839859.7386794,6.429623569148472e-06,1.4537086892855338e-05,115.17357444763184,100,1,10,20,tanh,False,1,0.8,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590839978.3081932,4.054759999139155e-06,1.0453720107918116e-05,95.1212866306305,100,1,10,20,tanh,False,1,0.9,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590840076.2775884,3.888365467635009e-06,8.998831825971774e-06,104.20728397369385,100,1,10,20,tanh,False,1,1.0,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590840184.457071,5.329359115174468e-06,7.148940685750356e-06,92.34162020683289,100,1,10,20,tanh,False,1,1.1,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590840279.9591832,6.14868777736396e-06,1.5937922969019738e-05,111.12395596504211,100,1,10,20,tanh,False,1,1.2,True,1,0.6,0.7,cholesky,all,datasets/mg17.csv
1590840659.2255723,1.0025145758873829e-05,1.1345610783156493e-05,232.462406873703,50,1,10,40,tanh,False,1,0.8,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590840896.1268444,9.512450080575687e-06,1.2886789851112842e-05,199.8916130065918,50,1,10,40,tanh,False,1,0.9,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590841099.264836,1.0051092528182423e-05,1.2137335231904703e-05,158.9159951210022,50,1,10,40,tanh,False,1,1.0,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590841260.9924512,9.378769351780455e-06,2.7903999730817824e-05,260.2450919151306,50,1,10,40,tanh,False,1,1.1,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590841524.3187702,8.25686633117382e-06,2.2528642852819627e-05,208.44680881500244,50,1,10,40,tanh,False,1,1.2,True,1,0.6,0.5,cholesky,all,datasets/mg17.csv
1590850187.8130636,8.282001691209897e-06,8.35150093588839e-06,14.545327186584473,2500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850205.5185738,6.5105585626061395e-06,6.546443829841188e-06,14.746644258499146,2500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850224.6368022,5.099522518860739e-06,5.1289014377253695e-06,14.305185794830322,2500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850242.9725735,4.0263406570016774e-06,4.053670879425807e-06,12.919219017028809,2500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850258.8356571,3.190454946953075e-06,3.2179729091429154e-06,15.85341763496399,2500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850300.5796163,5.829193839830498e-06,5.857503657318312e-06,61.342843770980835,5000,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850364.7376294,4.604366012359436e-06,4.618922312341078e-06,62.56813836097717,5000,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850430.61445,3.474110132599293e-06,3.495481682258368e-06,60.199095249176025,5000,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850493.7624173,2.747193610006504e-06,2.7687229730936286e-06,60.0241756439209,5000,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590850557.1439183,2.1299912824632507e-06,2.1497464291878386e-06,61.39241290092468,5000,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887835.1008062,2.1901009362331e-05,2.2128634444269045e-05,4.3399436473846436,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887842.4614637,1.9189160716884624e-05,1.93700551400711e-05,4.499241352081299,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887849.8900716,1.5466674187127557e-05,1.5549133487972927e-05,7.926894426345825,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887861.135999,1.2944965577855956e-05,1.291526030193495e-05,4.5618157386779785,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887868.608462,9.469961889954381e-06,9.415305018324094e-06,8.204933404922485,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887880.25235,2.1901009362331e-05,2.2128634444269045e-05,4.471595525741577,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887887.538879,1.9189160716884624e-05,1.93700551400711e-05,5.332647085189819,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887895.922075,1.5466674187127557e-05,1.5549133487972927e-05,8.20400619506836,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887907.2030623,1.2944965577855956e-05,1.291526030193495e-05,4.460000514984131,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887914.371721,9.469961889954381e-06,9.415305018324094e-06,4.569819211959839,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887922.7686136,2.1901009362331e-05,2.2128634444269045e-05,4.420608997344971,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887929.9812326,1.9189160716884624e-05,1.93700551400711e-05,4.648571729660034,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887937.4492278,1.5466674187127557e-05,1.5549133487972927e-05,4.3600664138793945,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887944.5625482,1.2944965577855956e-05,1.291526030193495e-05,8.147541522979736,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887957.017538,9.469961889954381e-06,9.415305018324094e-06,4.498934268951416,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887964.4112184,2.1901009362331e-05,2.2128634444269045e-05,4.608554124832153,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887971.8682547,1.9189160716884624e-05,1.93700551400711e-05,4.405596017837524,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887980.2613018,1.5466674187127557e-05,1.5549133487972927e-05,4.513251781463623,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887987.9105208,1.2944965577855956e-05,1.291526030193495e-05,5.759178638458252,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590887996.6587694,9.469961889954381e-06,9.415305018324094e-06,5.337726593017578,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888005.0219512,2.1901009362331e-05,2.2128634444269045e-05,4.475078105926514,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888012.3703089,1.9189160716884624e-05,1.93700551400711e-05,6.242031812667847,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888021.4118352,1.5466674187127557e-05,1.5549133487972927e-05,4.438798427581787,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888028.6829586,1.2944965577855956e-05,1.291526030193495e-05,8.170647621154785,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888039.815409,9.469961889954381e-06,9.415305018324094e-06,5.345731973648071,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888048.5045555,2.1901009362331e-05,2.2128634444269045e-05,7.18851900100708,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888058.2395546,1.9189160716884624e-05,1.93700551400711e-05,4.481553077697754,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888065.8549747,1.5466674187127557e-05,1.5549133487972927e-05,4.458724498748779,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888072.8836167,1.2944965577855956e-05,1.291526030193495e-05,7.725550889968872,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888083.8513396,9.469961889954381e-06,9.415305018324094e-06,4.487427711486816,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888092.7510934,2.1901009362331e-05,2.2128634444269045e-05,4.329039573669434,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888100.3980727,1.9189160716884624e-05,1.93700551400711e-05,8.196388244628906,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888111.4075482,1.5466674187127557e-05,1.5549133487972927e-05,4.445833921432495,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888118.9353557,1.2944965577855956e-05,1.291526030193495e-05,6.963918924331665,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888130.1735091,9.469961889954381e-06,9.415305018324094e-06,4.356640338897705,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888137.3161595,2.1901009362331e-05,2.2128634444269045e-05,4.425680637359619,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888144.4582913,1.9189160716884624e-05,1.93700551400711e-05,4.513683795928955,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888151.9091182,1.5466674187127557e-05,1.5549133487972927e-05,4.363889217376709,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888159.0975482,1.2944965577855956e-05,1.291526030193495e-05,4.488386154174805,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888166.5670514,9.469961889954381e-06,9.415305018324094e-06,5.265725612640381,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888175.3039093,2.1901009362331e-05,2.2128634444269045e-05,4.494372129440308,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888182.7934546,1.9189160716884624e-05,1.93700551400711e-05,4.580913782119751,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888190.2419305,1.5466674187127557e-05,1.5549133487972927e-05,4.478626489639282,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888197.4994342,1.2944965577855956e-05,1.291526030193495e-05,4.35582709312439,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888205.1881807,9.469961889954381e-06,9.415305018324094e-06,4.4631969928741455,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888212.5176551,2.1901009362331e-05,2.2128634444269045e-05,4.548119306564331,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888219.8921862,1.9189160716884624e-05,1.93700551400711e-05,4.607111930847168,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888228.2230835,1.5466674187127557e-05,1.5549133487972927e-05,4.499197006225586,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888235.9228318,1.2944965577855956e-05,1.291526030193495e-05,4.502026081085205,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888243.235706,9.469961889954381e-06,9.415305018324094e-06,6.76805853843689,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888252.7214298,2.1901009362331e-05,2.2128634444269045e-05,8.081398487091064,500,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888264.0338547,1.9189160716884624e-05,1.93700551400711e-05,5.015248537063599,500,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888272.7538,1.5466674187127557e-05,1.5549133487972927e-05,8.203419923782349,500,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888283.9924543,1.2944965577855956e-05,1.291526030193495e-05,4.366162538528442,500,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888291.1319265,9.469961889954381e-06,9.415305018324094e-06,8.172755479812622,500,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888302.6466467,2.1871731836496593e-05,2.2108868289000706e-05,8.290971279144287,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888314.323342,1.9296135340352182e-05,1.953128344304477e-05,4.717276573181152,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888321.8510518,1.6145915669876618e-05,1.6334355118281318e-05,4.816349983215332,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888331.073919,1.2451176847807621e-05,1.257210859539166e-05,4.967814207077026,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888339.109072,9.491716440309486e-06,9.554852706502176e-06,4.758366823196411,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888346.9646564,2.1871731836496593e-05,2.2108868289000706e-05,6.528003931045532,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888356.4021585,1.9296135340352182e-05,1.953128344304477e-05,8.65386700630188,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888368.4441655,1.6145915669876618e-05,1.6334355118281318e-05,8.710921049118042,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888380.092124,1.2451176847807621e-05,1.257210859539166e-05,5.952080726623535,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888389.921288,9.491716440309486e-06,9.554852706502176e-06,4.711514949798584,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888397.5256898,2.1871731836496593e-05,2.2108868289000706e-05,4.5730202198028564,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888406.0587242,1.9296135340352182e-05,1.953128344304477e-05,4.657991409301758,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888413.7330458,1.6145915669876618e-05,1.6334355118281318e-05,4.703895807266235,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888421.1079497,1.2451176847807621e-05,1.257210859539166e-05,4.879197835922241,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888429.168448,9.491716440309486e-06,9.554852706502176e-06,6.803625106811523,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888440.5804453,2.1871731836496593e-05,2.2108868289000706e-05,4.5990190505981445,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888448.4561198,1.9296135340352182e-05,1.953128344304477e-05,4.701153755187988,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888456.0688033,1.6145915669876618e-05,1.6334355118281318e-05,4.954144239425659,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888463.7802596,1.2451176847807621e-05,1.257210859539166e-05,5.6014769077301025,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888473.758709,9.491716440309486e-06,9.554852706502176e-06,4.579994440078735,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888481.4878738,2.1871731836496593e-05,2.2108868289000706e-05,6.589541912078857,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888491.0725608,1.9296135340352182e-05,1.953128344304477e-05,8.389025688171387,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888502.3238134,1.6145915669876618e-05,1.6334355118281318e-05,4.909374475479126,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888510.3590605,1.2451176847807621e-05,1.257210859539166e-05,4.904567003250122,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888517.8062959,9.491716440309486e-06,9.554852706502176e-06,7.284666538238525,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888528.73499,2.1871731836496593e-05,2.2108868289000706e-05,6.920788764953613,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888538.550545,1.9296135340352182e-05,1.953128344304477e-05,4.73787260055542,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888546.3141327,1.6145915669876618e-05,1.6334355118281318e-05,4.704894065856934,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888553.8749409,1.2451176847807621e-05,1.257210859539166e-05,6.755066633224487,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888563.9663942,9.491716440309486e-06,9.554852706502176e-06,4.720310688018799,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888571.6173525,2.1871731836496593e-05,2.2108868289000706e-05,7.818324327468872,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888582.5270004,1.9296135340352182e-05,1.953128344304477e-05,5.060187578201294,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888590.3153493,1.6145915669876618e-05,1.6334355118281318e-05,4.694784641265869,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888597.8722913,1.2451176847807621e-05,1.257210859539166e-05,5.056448936462402,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888605.6801012,9.491716440309486e-06,9.554852706502176e-06,6.053538084030151,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888614.502744,2.1871731836496593e-05,2.2108868289000706e-05,4.7414774894714355,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888622.372405,1.9296135340352182e-05,1.953128344304477e-05,4.682276010513306,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888629.8959262,1.6145915669876618e-05,1.6334355118281318e-05,6.5633320808410645,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888640.5029633,1.2451176847807621e-05,1.257210859539166e-05,4.598939657211304,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888648.6238332,9.491716440309486e-06,9.554852706502176e-06,4.643027305603027,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888657.3581674,2.1871731836496593e-05,2.2108868289000706e-05,4.62251091003418,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888665.0871687,1.9296135340352182e-05,1.953128344304477e-05,6.895508289337158,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888676.2358162,1.6145915669876618e-05,1.6334355118281318e-05,4.671828746795654,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888684.079108,1.2451176847807621e-05,1.257210859539166e-05,4.850135564804077,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888691.9504879,9.491716440309486e-06,9.554852706502176e-06,4.779016733169556,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888699.6638482,2.1871731836496593e-05,2.2108868289000706e-05,4.696122884750366,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888707.6554837,1.9296135340352182e-05,1.953128344304477e-05,6.087177753448486,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888716.4753058,1.6145915669876618e-05,1.6334355118281318e-05,4.879738092422485,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888724.2379124,1.2451176847807621e-05,1.257210859539166e-05,8.347654819488525,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888736.588234,9.491716440309486e-06,9.554852706502176e-06,6.804664611816406,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888746.8404925,2.1871731836496593e-05,2.2108868289000706e-05,4.716488838195801,600,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888754.4792857,1.9296135340352182e-05,1.953128344304477e-05,4.537801265716553,600,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888761.8504066,1.6145915669876618e-05,1.6334355118281318e-05,5.070239543914795,600,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888771.2492456,1.2451176847807621e-05,1.257210859539166e-05,5.048863649368286,600,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888779.166903,9.491716440309486e-06,9.554852706502176e-06,4.55944037437439,600,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888788.0358953,1.7493882305716345e-05,1.7669188928449856e-05,7.0266993045806885,700,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888798.0015686,1.4986077887608594e-05,1.51244207660571e-05,4.846512079238892,700,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888805.764676,1.2667960060802248e-05,1.273210724434913e-05,6.872843503952026,700,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888815.6830983,1.0656115164291758e-05,1.0675240648514605e-05,4.798819541931152,700,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888823.2590268,8.139545359514617e-06,8.166337016758843e-06,6.693090438842773,700,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888833.3691356,1.7493882305716345e-05,1.7669188928449856e-05,4.842720985412598,700,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888841.1931155,1.4986077887608594e-05,1.51244207660571e-05,4.810863733291626,700,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888848.4694903,1.2667960060802248e-05,1.273210724434913e-05,4.991673946380615,700,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888856.637193,1.0656115164291758e-05,1.0675240648514605e-05,4.854232549667358,700,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888864.3905249,8.139545359514617e-06,8.166337016758843e-06,4.792666673660278,700,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888872.3656662,1.7493882305716345e-05,1.7669188928449856e-05,7.713068246841431,700,1,10,1,tanh,False,1,0.8,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888883.0034761,1.4986077887608594e-05,1.51244207660571e-05,5.700373411178589,700,1,10,1,tanh,False,1,0.9,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888891.8039699,1.2667960060802248e-05,1.273210724434913e-05,4.85374903678894,700,1,10,1,tanh,False,1,1.0,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888899.4739122,1.0656115164291758e-05,1.0675240648514605e-05,5.526716470718384,700,1,10,1,tanh,False,1,1.1,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
1590888908.0565524,8.139545359514617e-06,8.166337016758843e-06,4.84395170211792,700,1,10,1,tanh,False,1,1.2,True,1,0.6,0.2,cholesky,all,datasets/mg17.csv
